Year,Month,Day,Site,Zone,Plot,Location,Flag_Location,Location_Notes,Longitude,Flag_Longitude,Latitude,Flag_Latitude,Quadrat_Area,Flag_Quadrat_Area,Species_Code,Shoot_Height,Flag_Shoot_Height,Flowering_Status,Plot_Disturbance,Plant_Biomass,Flag_Plant_Biomass
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,52,,0,0,1.53,
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,18,,0,0,0.171,
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,46,,0,0,1.188,
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,36,,0,0,0.716,
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,28,,0,0,0.426,
2000,10,10,5,2,7,GCE5_MM7,,,-81.341501,,31.435543,,0.0625,,A1,26,,0,0,0.365,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,40,,0,0,0.89,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,28,,0,0,0.426,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,32,,0,0,0.561,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,28,,0,0,0.426,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,28,,0,0,0.426,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,42,,0,0,0.984,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,24,,0,0,0.31,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,32,,0,0,0.561,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,18,,0,0,0.171,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,30,,0,0,0.491,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,40,,0,0,0.89,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,32,,0,0,0.561,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,36,,0,0,0.716,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,58,,1,0,1.917,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,60,,1,0,2.056,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,50,,0,0,1.411,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,18,,0,0,0.171,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,38,,0,0,0.8,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,36,,0,0,0.716,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,28,,0,0,0.426,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,36,,0,0,0.716,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,36,,0,0,0.716,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,100,,1,0,5.908,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,42,,0,0,0.984,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,58,,0,0,1.917,
2000,10,10,5,2,8,GCE5_MM8,,,-81.341614,,31.435437,,0.0625,,A1,34,,0,0,0.636,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,90,,0,0,6.201,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,160,,1,0,21.101,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,1,GCE6_CB1,,,-81.279792,,31.388423,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,110,,0,0,8.827,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,110,,0,0,8.827,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,2,GCE6_CB22,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279818,E,31.388295,E,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,170,,1,0,23.477,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,140,,1,0,16.681,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,160,,1,0,21.101,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,160,,1,0,21.101,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,130,,1,0,14.642,
2000,10,12,6,1,3,GCE6_CB23,E,location estimated based on locations of 2 replacement plots within approximately 6m,-81.279902,E,31.388213,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,160,,1,0,21.101,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,200,,1,0,31.251,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,175,,1,0,24.705,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,170,,1,0,23.477,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,190,,1,0,28.553,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,4,GCE6_CB34,E,location estimated based on locations of 3 replacement plots within approximately 9m,-81.279872,E,31.388004,E,0.25,,A1,170,,1,0,23.477,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,140,,1,0,16.681,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,100,,0,0,7.464,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,180,,1,0,25.961,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,80,,0,0,5.04,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,150,,1,0,18.835,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,5,GCE6_CB15,E,location estimated based on location of a single replacement plot within approximately 3m,-81.279761,E,31.38786,E,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,90,,0,0,6.201,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,190,,1,0,28.553,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,80,,0,0,5.04,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,110,,0,0,8.827,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,6,GCE6_CB6,,,-81.27973,,31.387745,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,180,,1,0,25.961,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,180,,0,0,21.002,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,110,,0,0,8.827,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,120,,0,0,10.288,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,110,,0,0,8.827,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,180,,0,0,21.002,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,180,,0,0,21.002,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,180,,0,0,21.002,
2000,10,12,6,1,7,GCE6_CB7,,,-81.279841,,31.387611,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,180,,1,0,25.961,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,210,,1,0,34.053,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,130,,0,0,11.844,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,180,,0,0,21.002,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,140,,0,0,13.495,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,170,,1,0,23.477,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,190,,1,0,28.553,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,170,,0,0,18.992,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,160,,0,0,17.07,
2000,10,12,6,1,8,GCE6_CB8,,,-81.279966,,31.387549,,0.25,,A1,150,,0,0,15.237,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,50,,0,0,2.191,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,46,,0,0,1.859,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,30,,0,0,0.8,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,50,,0,0,2.191,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,44,,0,0,1.703,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,28,,0,0,0.698,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,28,,0,0,0.698,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,50,,0,0,2.191,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,24,,0,0,0.515,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,38,,0,0,1.275,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,60,,0,0,3.14,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,52,,0,0,2.367,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,40,,0,0,1.411,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,46,,0,0,1.859,
2000,10,12,6,2,1,GCE6_MM1,,,-81.280132,,31.38834,,0.0625,,A1,46,,0,0,1.859,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,36,,0,0,1.146,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,30,,0,0,0.8,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,32,,0,0,0.908,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,48,,0,0,2.022,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,70,,1,0,4.256,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,28,,0,0,0.698,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,22,,0,0,0.434,
2000,10,12,6,2,2,GCE6_MM2,,,-81.280117,,31.388206,,0.0625,,A1,20,,0,0,0.359,
